smsa66,smsa76,nearc2,nearc4,nearc4a,nearc4b,ed76,ed66,age76,daded,nodaded,momed,nomomed,momdad14,sinmom14,step14,south66,south76,lwage76,famed,black,enroll76,kww,iqscore,mar76,libcrd14,exp76
0.0,0.0,1.0,0.0,0.0,0.0,0.5625,0.5555555555555556,0.19999999999999973,0.5522222222222222,1.0,0.5555555555555556,1.0,0.0,1.0,0.0,1.0,1.0,0.5634963341100272,1.0,1.0,0.0,0.26,0.5297957743372591,0.16666666666666666,0.0,0.3913043478260869
1.0,0.0,1.0,1.0,1.0,0.0,0.625,0.611111111111111,0.7999999999999998,0.5555555555555556,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.5634963341100272,0.75,0.0,0.0,0.68,0.5297957743372591,0.16666666666666666,1.0,0.6086956521739131
1.0,1.0,1.0,1.0,1.0,0.0,0.625,0.6666666666666666,0.6999999999999997,0.5522222222222222,1.0,0.5694444444444444,1.0,0.0,0.0,0.0,1.0,1.0,0.2818135816403904,1.0,1.0,0.0,0.4,0.5297957743372591,0.6666666666666666,0.0,0.5652173913043478
1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.5555555555555556,0.09999999999999964,0.5555555555555556,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.4939735240755554,0.75,0.0,1.0,0.44000000000000006,0.36363636363636365,1.0,0.0,0.21739130434782608
1.0,1.0,0.0,1.0,0.0,1.0,0.875,0.5,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.5512034239503556,0.25,0.0,0.0,0.45999999999999996,0.6363636363636364,1.0,1.0,0.08695652173913043
1.0,1.0,1.0,1.0,1.0,0.0,0.6875,0.6666666666666666,0.2999999999999998,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.541798504836434,0.25,1.0,0.0,0.45999999999999996,0.4949494949494949,0.8333333333333333,1.0,0.34782608695652173
1.0,1.0,0.0,1.0,0.0,1.0,0.75,0.611111111111111,0.19999999999999973,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.5512034239503556,0.25,0.0,0.0,0.52,0.5757575757575758,0.8333333333333333,1.0,0.2608695652173913
0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.5555555555555556,0.19999999999999973,0.38888888888888884,0.0,0.38888888888888884,0.0,1.0,0.0,0.0,1.0,1.0,0.43042797177989667,0.875,0.0,0.0,0.48,0.7070707070707071,0.16666666666666666,1.0,0.17391304347826086
1.0,1.0,0.0,0.0,0.0,0.0,0.625,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.6539703665638379,0.625,0.0,0.0,0.5800000000000001,0.7373737373737373,0.16666666666666666,1.0,0.4782608695652174
1.0,1.0,0.0,1.0,0.0,1.0,0.875,0.611111111111111,0.2999999999999998,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.40371743540860083,0.25,0.0,0.0,0.5800000000000001,0.6262626262626264,1.0,1.0,0.21739130434782608
1.0,1.0,0.0,1.0,1.0,0.0,0.625,0.6666666666666666,0.7999999999999998,0.6666666666666666,0.0,0.7777777777777777,0.0,1.0,0.0,0.0,1.0,1.0,0.5613926891024021,0.125,0.0,0.0,0.78,0.48484848484848486,0.8333333333333333,1.0,0.6086956521739131
1.0,1.0,0.0,1.0,0.0,1.0,0.6875,0.7222222222222222,0.5,0.5522222222222222,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.4535627204793886,0.375,0.0,0.0,0.45999999999999996,0.48484848484848486,0.6666666666666666,1.0,0.43478260869565216
0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.6666666666666666,0.7999999999999998,0.38888888888888884,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.4972260127388617,0.875,0.0,0.0,0.54,0.5050505050505051,1.0,1.0,0.6086956521739131
0.0,1.0,0.0,0.0,0.0,0.0,0.5625,0.611111111111111,0.7999999999999998,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6516025472691143,0.875,1.0,0.0,0.48,0.2020202020202021,0.16666666666666666,0.0,0.6521739130434783
0.0,0.0,0.0,1.0,1.0,0.0,0.875,0.7222222222222222,0.3999999999999999,0.5555555555555556,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.6212715651917671,0.625,0.0,0.0,0.62,0.686868686868687,0.16666666666666666,0.0,0.2608695652173913
0.0,1.0,1.0,1.0,1.0,0.0,0.8125,0.6666666666666666,0.3999999999999999,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.39398544336779473,0.25,0.0,0.0,0.48,0.5454545454545455,0.16666666666666666,1.0,0.30434782608695654
1.0,0.0,0.0,1.0,0.0,1.0,0.625,0.4444444444444444,0.6999999999999997,0.4444444444444444,0.0,0.2777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.5061573050951989,0.875,0.0,0.0,0.48,0.5297957743372591,0.16666666666666666,0.0,0.5652173913043478
0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.8333333333333333,0.5999999999999996,0.7222222222222222,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.711963541432435,0.125,0.0,0.0,0.62,0.4545454545454546,0.16666666666666666,1.0,0.34782608695652173
0.0,1.0,0.0,1.0,1.0,0.0,0.625,0.4444444444444444,0.09999999999999964,0.16666666666666666,0.0,0.2777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.39398544336779473,0.875,1.0,0.0,0.36,0.5297957743372591,0.16666666666666666,1.0,0.30434782608695654
1.0,1.0,1.0,1.0,1.0,0.0,0.8125,0.8333333333333333,1.0,0.6666666666666666,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.9783395954170795,0.5,0.0,0.0,0.78,0.6161616161616162,0.16666666666666666,1.0,0.5652173913043478
1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.6666666666666666,0.3999999999999999,0.4444444444444444,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.769193755800434,0.875,0.0,1.0,0.52,0.5454545454545455,0.16666666666666666,1.0,0.34782608695652173
0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.5555555555555556,0.09999999999999964,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.5603353629676084,0.25,0.0,0.0,0.54,0.5297957743372591,0.16666666666666666,1.0,0.21739130434782608
0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.5,0.0,0.4444444444444444,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.36678429760617237,0.625,0.0,0.0,0.56,0.5252525252525254,1.0,0.0,0.17391304347826086
0.0,0.0,0.0,1.0,0.0,1.0,0.625,0.5,0.09999999999999964,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.47302230165621584,0.25,0.0,0.0,0.54,0.5297957743372591,0.16666666666666666,0.0,0.30434782608695654
1.0,1.0,1.0,0.0,0.0,0.0,0.625,0.5,0.0,0.9444444444444444,0.0,0.7777777777777777,0.0,1.0,0.0,0.0,0.0,0.0,0.611526049943407,0.0,0.0,0.0,0.54,0.7575757575757577,0.8333333333333333,0.0,0.2608695652173913
0.0,0.0,0.0,1.0,1.0,0.0,0.4375,0.4444444444444444,0.8999999999999999,0.5522222222222222,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,0.44603878518825124,1.0,1.0,0.0,0.26,0.5297957743372591,0.16666666666666666,0.0,0.7826086956521738
1.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.611111111111111,0.19999999999999973,0.6666666666666666,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,1.0,0.4106108118358891,0.5,0.0,1.0,0.62,0.6262626262626264,0.8333333333333333,1.0,0.13043478260869565
1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5555555555555556,0.8999999999999999,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.5061573050951989,0.625,0.0,0.0,0.5800000000000001,0.46464646464646464,0.16666666666666666,0.0,0.7391304347826086
0.0,0.0,1.0,1.0,1.0,0.0,0.875,0.7777777777777777,0.5999999999999996,0.611111111111111,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.5184920428503277,0.625,0.0,1.0,0.66,0.686868686868687,0.16666666666666666,1.0,0.34782608695652173
1.0,1.0,0.0,0.0,0.0,0.0,0.875,0.5,0.0,0.5,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,1.0,0.2818135816403904,0.75,0.0,0.0,0.56,0.6464646464646465,0.6666666666666666,0.0,0.08695652173913043
1.0,1.0,0.0,1.0,0.0,1.0,0.6875,0.5555555555555556,0.2999999999999998,0.5522222222222222,1.0,0.2222222222222222,1.0,0.0,0.0,0.0,1.0,0.0,0.4467992297432577,1.0,1.0,1.0,0.16000000000000003,0.23232323232323238,1.0,0.0,0.34782608695652173
1.0,1.0,1.0,1.0,1.0,0.0,0.5625,0.4444444444444444,0.0,0.5522222222222222,1.0,0.5555555555555556,1.0,0.0,1.0,0.0,0.0,0.0,0.66893992833958,1.0,0.0,0.0,0.45999999999999996,0.5297957743372591,0.16666666666666666,1.0,0.30434782608695654
1.0,1.0,1.0,1.0,0.0,1.0,0.625,0.6666666666666666,0.6999999999999997,0.5522222222222222,1.0,0.4444444444444444,1.0,0.0,1.0,0.0,1.0,1.0,0.40718315046078013,1.0,1.0,0.0,0.56,0.2020202020202021,0.16666666666666666,1.0,0.5652173913043478
1.0,1.0,0.0,1.0,0.0,1.0,0.625,0.6666666666666666,1.0,0.5522222222222222,1.0,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,0.0,0.711963541432435,1.0,0.0,0.0,0.8200000000000001,0.5297957743372591,0.16666666666666666,1.0,0.6956521739130435
1.0,1.0,1.0,1.0,0.0,1.0,0.625,0.6666666666666666,0.3999999999999999,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.6492171163552503,0.25,0.0,0.0,0.62,0.4747474747474748,0.16666666666666666,1.0,0.43478260869565216
1.0,1.0,1.0,1.0,1.0,0.0,0.6875,0.7222222222222222,0.7999999999999998,0.5522222222222222,1.0,0.5694444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.8159551205625404,1.0,0.0,0.0,0.7000000000000001,0.585858585858586,0.16666666666666666,1.0,0.5652173913043478
0.0,1.0,0.0,1.0,1.0,0.0,0.6875,0.611111111111111,0.3999999999999999,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.49002600544261954,0.25,0.0,1.0,0.68,0.5252525252525254,0.16666666666666666,1.0,0.3913043478260869
1.0,1.0,1.0,1.0,1.0,0.0,0.5625,0.611111111111111,0.2999999999999998,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.6164365467514583,0.25,0.0,0.0,0.6,0.48484848484848486,0.16666666666666666,1.0,0.43478260869565216
1.0,1.0,1.0,1.0,0.0,1.0,0.8125,0.6666666666666666,0.2999999999999998,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.5061573050951989,0.25,0.0,0.0,0.68,0.5656565656565656,1.0,0.0,0.2608695652173913
1.0,1.0,1.0,1.0,0.0,1.0,0.625,0.5555555555555556,1.0,0.5522222222222222,1.0,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,0.0,0.6037829128926175,1.0,0.0,0.0,0.8200000000000001,0.43434343434343436,0.16666666666666666,1.0,0.6956521739130435
0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.7222222222222222,0.5999999999999996,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.5991372193580633,0.25,0.0,0.0,0.74,0.39393939393939403,0.16666666666666666,1.0,0.3913043478260869
1.0,1.0,1.0,1.0,1.0,0.0,0.9375,0.5,0.0,0.7222222222222222,0.0,0.38888888888888884,0.0,1.0,0.0,0.0,0.0,0.0,0.5349859531612702,0.5,0.0,1.0,0.72,0.7676767676767678,1.0,1.0,0.043478260869565216
1.0,1.0,1.0,1.0,1.0,0.0,0.625,0.6666666666666666,0.3999999999999999,0.6666666666666666,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.6177624500781358,0.5,1.0,0.0,0.64,0.4040404040404041,0.16666666666666666,1.0,0.43478260869565216
1.0,1.0,0.0,1.0,0.0,1.0,0.9375,0.7222222222222222,0.5,0.7777777777777777,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.7009861563238766,0.125,0.0,0.0,0.7000000000000001,0.41414141414141414,0.16666666666666666,1.0,0.2608695652173913
0.0,1.0,0.0,1.0,1.0,0.0,0.875,0.5555555555555556,0.19999999999999973,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.333758108814018,0.625,1.0,0.0,0.7000000000000001,0.5297957743372591,0.16666666666666666,1.0,0.17391304347826086
0.0,1.0,0.0,1.0,1.0,0.0,0.75,0.5555555555555556,0.3999999999999999,0.3333333333333333,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,1.0,1.0,0.1275159849030687,0.875,0.0,0.0,0.6,0.6666666666666666,1.0,0.0,0.34782608695652173
1.0,1.0,1.0,1.0,0.0,1.0,0.625,0.4444444444444444,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4645218649824092,0.75,0.0,0.0,0.54,0.5297957743372591,0.16666666666666666,1.0,0.2608695652173913
1.0,1.0,1.0,0.0,0.0,0.0,0.875,0.5,0.19999999999999973,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.5512034239503556,0.625,1.0,0.0,0.42000000000000004,0.5297957743372591,0.16666666666666666,0.0,0.17391304347826086
1.0,1.0,1.0,1.0,0.0,1.0,0.1875,0.2222222222222222,0.7999999999999998,0.0,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,1.0,1.0,0.4359803492069585,0.875,0.0,0.0,0.12,0.5297957743372591,0.16666666666666666,0.0,0.9130434782608695
1.0,0.0,0.0,1.0,1.0,0.0,0.8125,0.7222222222222222,0.5,0.6666666666666666,0.0,0.611111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.5582106469156554,0.5,0.0,0.0,0.62,0.5454545454545455,0.16666666666666666,1.0,0.34782608695652173
1.0,1.0,1.0,1.0,1.0,0.0,0.8125,0.7777777777777777,0.5999999999999996,0.7777777777777777,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.26194421582536087,0.0,1.0,0.0,0.52,0.4040404040404041,0.6666666666666666,1.0,0.3913043478260869
1.0,1.0,0.0,1.0,1.0,0.0,0.75,0.5,0.0,0.4444444444444444,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.6910123190130955,0.625,1.0,0.0,0.66,0.585858585858586,1.0,1.0,0.17391304347826086
1.0,1.0,1.0,1.0,1.0,0.0,0.6875,0.5,0.09999999999999964,0.5,0.0,0.611111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.6051632235427096,0.75,0.0,0.0,0.34,0.18181818181818188,0.16666666666666666,0.0,0.2608695652173913
1.0,1.0,0.0,1.0,1.0,0.0,0.8125,0.611111111111111,0.19999999999999973,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.5925161940410459,0.25,0.0,0.0,0.8200000000000001,0.5297957743372591,1.0,1.0,0.21739130434782608
1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.7222222222222222,0.3999999999999999,0.5522222222222222,1.0,0.5694444444444444,1.0,1.0,0.0,0.0,0.0,0.0,0.5434788419983028,1.0,0.0,0.0,0.7000000000000001,0.6161616161616162,0.16666666666666666,1.0,0.2608695652173913
0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.5555555555555556,0.09999999999999964,1.0,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,1.0,1.0,0.21799001735687984,0.5,0.0,1.0,0.74,0.5656565656565656,1.0,1.0,0.21739130434782608
0.0,1.0,1.0,0.0,0.0,0.0,0.625,0.5,0.09999999999999964,0.5522222222222222,1.0,0.5694444444444444,1.0,0.0,0.0,0.0,1.0,1.0,0.3839427320464486,1.0,1.0,0.0,0.4,0.4040404040404041,1.0,0.0,0.30434782608695654
1.0,1.0,0.0,0.0,0.0,0.0,0.625,0.611111111111111,0.19999999999999973,0.5555555555555556,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.5763345754766382,0.75,0.0,0.0,0.48,0.5151515151515152,0.16666666666666666,0.0,0.34782608695652173
1.0,0.0,0.0,1.0,1.0,0.0,0.9375,0.8888888888888888,1.0,0.4444444444444444,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.6083606758962035,0.625,0.0,0.0,0.86,0.5959595959595959,0.16666666666666666,1.0,0.4782608695652174
0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.4444444444444444,0.5999999999999996,0.5522222222222222,1.0,0.5694444444444444,1.0,0.0,0.0,0.0,1.0,1.0,0.11027924165625969,1.0,1.0,0.0,0.12,0.5297957743372591,0.16666666666666666,0.0,0.6956521739130435
0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.6666666666666666,0.7999999999999998,0.4444444444444444,0.0,0.38888888888888884,0.0,1.0,0.0,0.0,1.0,1.0,0.5215014282708632,0.875,0.0,0.0,0.64,0.39393939393939403,0.16666666666666666,0.0,0.6086956521739131
1.0,1.0,1.0,1.0,1.0,0.0,0.9375,0.6666666666666666,0.2999999999999998,0.8888888888888888,0.0,0.8888888888888888,0.0,1.0,0.0,0.0,0.0,1.0,0.6605832150576829,0.0,0.0,0.0,0.72,0.8484848484848485,0.16666666666666666,1.0,0.17391304347826086
1.0,1.0,0.0,1.0,1.0,0.0,0.625,0.611111111111111,0.19999999999999973,0.5522222222222222,1.0,0.5694444444444444,1.0,0.0,1.0,0.0,1.0,1.0,0.6212715651917671,1.0,1.0,0.0,0.74,0.7070707070707071,0.16666666666666666,0.0,0.34782608695652173
1.0,1.0,1.0,1.0,1.0,0.0,0.6875,0.611111111111111,0.3999999999999999,0.5522222222222222,1.0,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,0.0,0.5238884316507215,1.0,0.0,0.0,0.62,0.5454545454545455,0.16666666666666666,1.0,0.3913043478260869
1.0,1.0,0.0,1.0,1.0,0.0,0.5625,0.611111111111111,0.5,0.2777777777777778,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.5361316518849624,0.625,0.0,0.0,0.54,0.5297957743372591,0.16666666666666666,0.0,0.5217391304347826
0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.3333333333333333,0.0,0.2222222222222222,0.0,0.38888888888888884,0.0,1.0,0.0,0.0,1.0,1.0,0.3948826924643343,0.875,0.0,0.0,0.4,0.5297957743372591,0.16666666666666666,0.0,0.30434782608695654
0.0,0.0,0.0,1.0,1.0,0.0,0.625,0.38888888888888884,0.09999999999999964,0.2777777777777778,0.0,0.2777777777777778,0.0,1.0,0.0,0.0,1.0,1.0,0.2687080210546908,0.875,1.0,0.0,0.24,0.5297957743372591,0.16666666666666666,0.0,0.30434782608695654
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.8333333333333333,0.5999999999999996,0.7222222222222222,0.0,0.9444444444444444,0.0,1.0,0.0,0.0,1.0,1.0,0.6277472946508798,0.0,0.0,0.0,0.86,0.5757575757575758,0.16666666666666666,1.0,0.2608695652173913
1.0,1.0,1.0,1.0,1.0,0.0,0.625,0.6666666666666666,0.5,0.3333333333333333,0.0,0.38888888888888884,0.0,1.0,0.0,0.0,0.0,0.0,0.6336732899982673,0.875,1.0,0.0,0.3,0.2828282828282829,0.6666666666666666,1.0,0.4782608695652174
1.0,1.0,0.0,0.0,0.0,0.0,0.875,0.5,0.09999999999999964,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.646410893541222,0.25,0.0,0.0,0.45999999999999996,0.5656565656565656,0.16666666666666666,1.0,0.13043478260869565
1.0,1.0,0.0,0.0,0.0,0.0,0.625,0.6666666666666666,0.5999999999999996,0.38888888888888884,0.0,0.611111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.568178823348856,0.875,0.0,0.0,0.74,0.585858585858586,0.16666666666666666,1.0,0.5217391304347826
0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.7777777777777777,0.5999999999999996,0.2222222222222222,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.5512034239503556,0.875,0.0,0.0,0.76,0.5151515151515152,0.16666666666666666,1.0,0.43478260869565216
0.0,0.0,0.0,1.0,1.0,0.0,0.6875,0.6666666666666666,0.5,0.5522222222222222,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.5758310718651558,0.375,0.0,0.0,0.6,0.8787878787878788,0.16666666666666666,0.0,0.43478260869565216
0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.611111111111111,0.2999999999999998,0.38888888888888884,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,1.0,1.0,0.49068738463996375,0.875,1.0,0.0,0.32,0.5297957743372591,0.16666666666666666,0.0,0.43478260869565216
