smsa66,smsa76,nearc2,nearc4,nearc4a,nearc4b,ed76,ed66,age76,daded,nodaded,momed,nomomed,momdad14,sinmom14,step14,south66,south76,lwage76,famed,black,enroll76,kww,iqscore,mar76,libcrd14,exp76
0.0,0.0,1.0,0.0,0.0,0.0,0.375,0.4444444444444444,0.19999999999999973,0.2222222222222222,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,1.0,1.0,0.177787408258403,0.875,1.0,0.0,0.24,0.5297957743372591,0.16666666666666666,0.0,0.5217391304347826
0.0,0.0,0.0,1.0,1.0,0.0,0.875,0.4444444444444444,0.0,0.6666666666666666,0.0,0.7222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.26330880181550653,0.125,0.0,0.0,0.42000000000000004,0.5297957743372591,1.0,1.0,0.08695652173913043
0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5555555555555556,1.0,0.5522222222222222,1.0,0.4444444444444444,1.0,1.0,0.0,0.0,1.0,1.0,0.21799001735687984,1.0,1.0,0.0,0.32,0.5297957743372591,0.16666666666666666,0.0,0.7826086956521738
1.0,1.0,0.0,1.0,1.0,0.0,0.9375,0.4444444444444444,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.7586632655275516,0.125,0.0,1.0,0.8,0.5297957743372591,1.0,1.0,0.043478260869565216
1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5555555555555556,0.5999999999999996,0.5522222222222222,1.0,0.5694444444444444,1.0,0.0,0.0,0.0,1.0,1.0,0.3588471182516444,1.0,1.0,0.0,0.66,0.5297957743372591,0.8333333333333333,0.0,0.6086956521739131
1.0,1.0,0.0,1.0,1.0,0.0,0.625,0.5,0.3999999999999999,0.7222222222222222,0.0,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,0.26194421582536087,0.5,0.0,0.0,0.36,0.24242424242424243,0.6666666666666666,1.0,0.43478260869565216
0.0,1.0,0.0,1.0,1.0,0.0,0.625,0.611111111111111,0.3999999999999999,0.5522222222222222,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.6349287468483851,1.0,1.0,0.0,0.4,0.5297957743372591,1.0,0.0,0.43478260869565216
1.0,1.0,1.0,1.0,1.0,0.0,0.9375,0.8888888888888888,0.8999999999999999,0.7777777777777777,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.8265780718359077,0.125,0.0,0.0,0.76,0.6161616161616162,0.16666666666666666,1.0,0.43478260869565216
1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5555555555555556,0.5999999999999996,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.47302230165621584,0.75,0.0,0.0,0.5800000000000001,0.4040404040404041,0.16666666666666666,0.0,0.6086956521739131
0.0,1.0,0.0,0.0,0.0,0.0,0.8125,0.5,0.19999999999999973,0.5522222222222222,1.0,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,0.0,0.4359803492069585,1.0,0.0,0.0,0.54,0.38383838383838387,1.0,1.0,0.21739130434782608
1.0,1.0,0.0,1.0,1.0,0.0,0.875,0.611111111111111,0.2999999999999998,0.2777777777777778,0.0,0.2777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.4939735240755554,0.875,0.0,0.0,0.62,0.6565656565656567,0.16666666666666666,1.0,0.21739130434782608
0.0,0.0,0.0,1.0,1.0,0.0,0.625,0.5555555555555556,0.19999999999999973,0.6666666666666666,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.4543055534152549,0.5,0.0,0.0,0.5,0.5656565656565656,0.16666666666666666,1.0,0.34782608695652173
1.0,1.0,0.0,1.0,1.0,0.0,0.4375,0.5,0.8999999999999999,0.5522222222222222,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.6696884221530268,1.0,0.0,0.0,0.76,0.5297957743372591,0.16666666666666666,1.0,0.7826086956521738
1.0,1.0,0.0,0.0,0.0,0.0,0.8125,0.7222222222222222,0.7999999999999998,0.4444444444444444,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,1.0,0.611526049943407,0.875,0.0,0.0,0.76,0.4545454545454546,0.16666666666666666,1.0,0.4782608695652174
1.0,1.0,0.0,1.0,0.0,1.0,0.875,0.5,0.09999999999999964,0.6666666666666666,0.0,0.8888888888888888,0.0,1.0,0.0,0.0,0.0,0.0,0.48129881917238615,0.125,0.0,0.0,0.54,0.686868686868687,0.16666666666666666,1.0,0.13043478260869565
1.0,1.0,1.0,1.0,1.0,0.0,0.6875,0.6666666666666666,0.2999999999999998,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.5501115035636797,0.875,1.0,0.0,0.56,0.41414141414141414,0.16666666666666666,1.0,0.34782608695652173
0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.4444444444444444,0.5999999999999996,0.5522222222222222,1.0,0.5555555555555556,1.0,1.0,0.0,0.0,1.0,1.0,0.3783268269932032,1.0,1.0,0.0,0.38,0.5297957743372591,0.16666666666666666,0.0,0.6086956521739131
1.0,1.0,0.0,0.0,0.0,0.0,0.625,0.5555555555555556,0.09999999999999964,0.5555555555555556,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.6336732899982673,0.625,0.0,0.0,0.5,0.585858585858586,0.16666666666666666,0.0,0.30434782608695654
1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.8888888888888888,1.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.8022743519160029,0.25,0.0,0.0,0.68,0.6262626262626264,0.16666666666666666,1.0,0.5217391304347826
0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.0,0.05555555555555555,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,1.0,1.0,0.21799001735687984,0.875,1.0,0.0,0.16000000000000003,0.5297957743372591,0.0,0.0,0.34782608695652173
1.0,1.0,0.0,1.0,1.0,0.0,0.5625,0.3333333333333333,0.09999999999999964,0.611111111111111,0.0,0.611111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.5361316518849624,0.75,0.0,1.0,0.5,0.5297957743372591,0.16666666666666666,0.0,0.34782608695652173
0.0,0.0,1.0,0.0,0.0,0.0,0.5625,0.4444444444444444,0.0,0.7222222222222222,0.0,0.7222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.34550631675314736,0.0,0.0,0.0,0.5,0.5297957743372591,0.16666666666666666,1.0,0.30434782608695654
0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.5,0.0,0.4444444444444444,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.4550461848987286,0.625,0.0,0.0,0.3,0.48484848484848486,0.16666666666666666,0.0,0.2608695652173913
1.0,1.0,0.0,1.0,1.0,0.0,0.875,0.5555555555555556,0.3999999999999999,0.5522222222222222,1.0,0.5555555555555556,1.0,0.0,1.0,0.0,1.0,1.0,0.5738082516096552,1.0,1.0,0.0,0.4,0.46464646464646464,0.16666666666666666,1.0,0.2608695652173913
1.0,0.0,1.0,0.0,0.0,0.0,0.5625,0.611111111111111,1.0,0.4444444444444444,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.6298767281008166,0.625,0.0,0.0,0.64,0.3737373737373738,0.16666666666666666,1.0,0.7391304347826086
0.0,0.0,0.0,1.0,0.0,1.0,0.625,0.6666666666666666,1.0,0.6666666666666666,0.0,0.5694444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.6519984942065638,0.5,0.0,0.0,0.62,0.6060606060606061,0.16666666666666666,0.0,0.6956521739130435
1.0,1.0,1.0,1.0,0.0,1.0,0.625,0.5555555555555556,0.3999999999999999,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.5434788419983028,0.875,0.0,0.0,0.14,0.3434343434343434,0.16666666666666666,1.0,0.43478260869565216
0.0,0.0,0.0,1.0,0.0,1.0,0.625,0.611111111111111,0.2999999999999998,0.4444444444444444,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.6480176392945414,0.875,0.0,0.0,0.66,0.5252525252525254,0.16666666666666666,0.0,0.3913043478260869
1.0,1.0,1.0,1.0,1.0,0.0,0.625,0.4444444444444444,0.0,0.5522222222222222,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.3271600415005227,0.375,0.0,0.0,0.56,0.5297957743372591,1.0,1.0,0.2608695652173913
1.0,1.0,0.0,1.0,1.0,0.0,0.75,0.5,0.19999999999999973,0.5522222222222222,1.0,0.7222222222222222,1.0,0.0,1.0,0.0,1.0,1.0,0.3706789813816884,0.375,1.0,0.0,0.36,0.39393939393939403,0.16666666666666666,1.0,0.2608695652173913
1.0,1.0,0.0,1.0,0.0,1.0,0.625,0.5555555555555556,0.2999999999999998,0.5522222222222222,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,0.4645218649824092,0.375,0.0,0.0,0.74,0.33333333333333337,0.16666666666666666,0.0,0.3913043478260869
0.0,1.0,0.0,0.0,0.0,0.0,0.625,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.5117678637640626,0.5,0.0,0.0,0.76,0.7777777777777778,1.0,0.0,0.2608695652173913
0.0,1.0,0.0,0.0,0.0,0.0,0.625,0.6666666666666666,0.8999999999999999,0.8888888888888888,0.0,0.8888888888888888,0.0,1.0,0.0,0.0,1.0,1.0,0.40804328935984624,0.0,0.0,0.0,0.52,0.1515151515151515,0.16666666666666666,0.0,0.6521739130434783
0.0,1.0,0.0,1.0,1.0,0.0,0.5625,0.5555555555555556,0.5,0.5522222222222222,1.0,0.38888888888888884,1.0,0.0,1.0,0.0,1.0,0.0,0.4359803492069585,1.0,1.0,0.0,0.44000000000000006,0.5297957743372591,0.16666666666666666,0.0,0.5217391304347826
0.0,0.0,0.0,1.0,1.0,0.0,0.625,0.6666666666666666,0.8999999999999999,0.5522222222222222,1.0,0.5694444444444444,1.0,1.0,0.0,0.0,1.0,1.0,0.5203013222237565,1.0,1.0,0.0,0.4,0.43434343434343436,0.16666666666666666,0.0,0.6521739130434783
1.0,1.0,1.0,1.0,1.0,0.0,0.625,0.5555555555555556,0.09999999999999964,0.611111111111111,0.0,0.7777777777777777,0.0,1.0,0.0,0.0,0.0,0.0,0.6340925094324372,0.625,0.0,0.0,0.54,0.5454545454545455,0.16666666666666666,1.0,0.30434782608695654
1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.4444444444444444,0.19999999999999973,0.5522222222222222,1.0,0.611111111111111,1.0,0.0,1.0,0.0,1.0,1.0,0.3434023572523235,1.0,1.0,0.0,0.32,0.5297957743372591,1.0,0.0,0.43478260869565216
1.0,1.0,1.0,1.0,0.0,1.0,0.625,0.5,0.2999999999999998,0.2777777777777778,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.39933119876316137,0.625,0.0,0.0,0.28,0.030303030303030276,1.0,0.0,0.3913043478260869
1.0,1.0,1.0,1.0,1.0,0.0,0.4375,0.4444444444444444,0.3999999999999999,0.5522222222222222,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.34550631675314736,1.0,0.0,0.0,0.48,0.5297957743372591,0.16666666666666666,0.0,0.5652173913043478
0.0,0.0,0.0,1.0,1.0,0.0,0.625,0.6666666666666666,0.8999999999999999,0.2222222222222222,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,1.0,1.0,0.6212715651917671,0.875,0.0,0.0,0.68,0.5297957743372591,0.16666666666666666,0.0,0.6521739130434783
1.0,1.0,1.0,0.0,0.0,0.0,0.625,0.6666666666666666,0.8999999999999999,0.5522222222222222,1.0,0.16666666666666666,1.0,0.0,1.0,0.0,1.0,1.0,0.39398544336779473,1.0,1.0,0.0,0.78,0.33333333333333337,0.16666666666666666,1.0,0.6521739130434783
0.0,1.0,0.0,1.0,1.0,0.0,0.6875,0.4444444444444444,0.09999999999999964,0.5522222222222222,1.0,0.5694444444444444,1.0,1.0,0.0,0.0,1.0,0.0,0.44603878518825124,1.0,1.0,0.0,0.44000000000000006,0.5297957743372591,0.16666666666666666,0.0,0.2608695652173913
1.0,1.0,1.0,1.0,0.0,1.0,0.625,0.6666666666666666,0.3999999999999999,0.6666666666666666,0.0,0.8888888888888888,0.0,1.0,0.0,0.0,0.0,0.0,0.5061573050951989,0.125,0.0,0.0,0.6,0.31313131313131315,1.0,1.0,0.43478260869565216
1.0,0.0,1.0,1.0,0.0,1.0,0.4375,0.5,0.8999999999999999,0.5522222222222222,1.0,0.38888888888888884,1.0,1.0,0.0,0.0,1.0,1.0,0.6336732899982673,1.0,0.0,0.0,0.9,0.5297957743372591,0.16666666666666666,1.0,0.7826086956521738
1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.7222222222222222,0.5999999999999996,0.5,0.0,0.8333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.6480176392945414,0.625,0.0,0.0,0.68,0.44444444444444453,0.16666666666666666,1.0,0.43478260869565216
0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.2999999999999998,0.5522222222222222,1.0,0.2222222222222222,1.0,0.0,1.0,0.0,1.0,1.0,0.39933119876316137,1.0,0.0,0.0,0.34,0.5297957743372591,0.16666666666666666,0.0,0.4782608695652174
0.0,0.0,1.0,1.0,1.0,0.0,0.625,0.611111111111111,0.19999999999999973,0.611111111111111,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.6110756956825434,0.625,0.0,1.0,0.56,0.7575757575757577,0.16666666666666666,0.0,0.34782608695652173
1.0,1.0,1.0,1.0,0.0,1.0,0.5625,0.611111111111111,0.8999999999999999,0.4444444444444444,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.6539703665638379,0.875,0.0,0.0,0.84,0.46464646464646464,0.16666666666666666,1.0,0.6956521739130435
1.0,1.0,1.0,1.0,1.0,0.0,0.625,0.5,0.0,0.38888888888888884,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.5634963341100272,0.875,0.0,1.0,0.52,0.44444444444444453,1.0,1.0,0.2608695652173913
1.0,1.0,0.0,1.0,1.0,0.0,0.875,0.5,0.09999999999999964,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.5238884316507215,0.25,0.0,1.0,0.68,0.7272727272727274,0.6666666666666666,1.0,0.13043478260869565
0.0,1.0,0.0,1.0,1.0,0.0,0.75,0.5555555555555556,0.19999999999999973,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.28816728773831946,0.25,0.0,0.0,0.68,0.6262626262626264,0.8333333333333333,1.0,0.2608695652173913
1.0,1.0,0.0,1.0,0.0,1.0,0.625,0.6666666666666666,0.6999999999999997,0.4444444444444444,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.7820099826431204,0.625,0.0,0.0,0.76,0.5297957743372591,0.16666666666666666,1.0,0.5652173913043478
0.0,0.0,0.0,1.0,1.0,0.0,0.625,0.6666666666666666,0.6999999999999997,0.5522222222222222,1.0,0.5694444444444444,1.0,1.0,0.0,0.0,1.0,1.0,0.6177624500781358,1.0,0.0,0.0,0.52,0.5757575757575758,0.16666666666666666,1.0,0.5652173913043478
1.0,1.0,1.0,1.0,1.0,0.0,0.625,0.4444444444444444,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.44906987063951265,0.875,0.0,0.0,0.48,0.5297957743372591,0.16666666666666666,1.0,0.2608695652173913
1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.3999999999999999,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.7694661069107054,0.25,0.0,0.0,0.7000000000000001,0.5757575757575758,0.16666666666666666,1.0,0.34782608695652173
0.0,0.0,0.0,1.0,1.0,0.0,0.8125,0.4444444444444444,0.0,0.38888888888888884,0.0,0.611111111111111,0.0,0.0,1.0,0.0,1.0,1.0,0.4156832726413877,0.875,1.0,1.0,0.45999999999999996,0.5297957743372591,0.16666666666666666,0.0,0.13043478260869565
1.0,1.0,1.0,1.0,0.0,1.0,0.875,0.5,0.09999999999999964,0.4444444444444444,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.26194421582536087,0.625,0.0,1.0,0.54,0.7070707070707071,0.16666666666666666,1.0,0.13043478260869565
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5555555555555556,0.6999999999999997,0.5522222222222222,1.0,0.5694444444444444,1.0,0.0,0.0,0.0,1.0,1.0,0.30050202549344784,1.0,1.0,0.0,0.12,0.5297957743372591,1.0,0.0,0.6521739130434783
0.0,0.0,0.0,1.0,0.0,1.0,0.5625,0.5555555555555556,0.6999999999999997,0.3333333333333333,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,1.0,0.6119754607246743,0.875,0.0,0.0,0.45999999999999996,0.31313131313131315,0.16666666666666666,1.0,0.6086956521739131
1.0,1.0,1.0,1.0,0.0,1.0,0.875,0.611111111111111,0.2999999999999998,0.5522222222222222,1.0,0.2777777777777778,1.0,0.0,1.0,0.0,1.0,1.0,0.46666859555828677,1.0,1.0,0.0,0.45999999999999996,0.6767676767676768,0.16666666666666666,1.0,0.21739130434782608
1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5555555555555556,0.2999999999999998,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.7319131030131911,0.25,0.0,0.0,0.36,0.23232323232323238,0.6666666666666666,0.0,0.4782608695652174
1.0,1.0,1.0,1.0,1.0,0.0,0.6875,0.5,0.09999999999999964,0.5522222222222222,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.3537828342693179,0.375,0.0,0.0,0.28,0.21212121212121215,0.8333333333333333,0.0,0.2608695652173913
1.0,1.0,0.0,1.0,0.0,1.0,0.625,0.5555555555555556,0.09999999999999964,0.5555555555555556,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.5321033084999023,0.625,0.0,0.0,0.38,0.5454545454545455,1.0,1.0,0.30434782608695654
0.0,0.0,1.0,0.0,0.0,0.0,0.6875,0.7222222222222222,0.7999999999999998,0.4444444444444444,0.0,0.7222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.5389778153352547,0.625,0.0,0.0,0.68,0.44444444444444453,1.0,1.0,0.5652173913043478
1.0,1.0,1.0,1.0,1.0,0.0,0.625,0.6666666666666666,0.7999999999999998,0.5522222222222222,1.0,0.5694444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.6286008291927685,1.0,0.0,0.0,0.62,0.46464646464646464,0.16666666666666666,1.0,0.6086956521739131
0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.6666666666666666,0.5999999999999996,0.5522222222222222,1.0,0.4444444444444444,1.0,1.0,0.0,0.0,1.0,1.0,0.2818135816403904,1.0,1.0,0.0,0.64,0.1717171717171717,0.5,0.0,0.5217391304347826
1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.6666666666666666,0.2999999999999998,0.5522222222222222,1.0,0.5694444444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.35784074001507693,1.0,0.0,0.0,0.68,0.5297957743372591,1.0,1.0,0.21739130434782608
0.0,1.0,1.0,0.0,0.0,0.0,0.875,0.5,0.09999999999999964,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.423959790157558,0.25,0.0,0.0,0.5,0.3737373737373738,1.0,1.0,0.13043478260869565
1.0,1.0,0.0,1.0,1.0,0.0,0.625,0.6666666666666666,0.3999999999999999,0.5555555555555556,0.0,0.611111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.5332596999923582,0.75,0.0,0.0,0.5800000000000001,0.41414141414141414,1.0,0.0,0.43478260869565216
0.0,0.0,1.0,0.0,0.0,0.0,0.4375,0.4444444444444444,1.0,0.5522222222222222,1.0,0.5694444444444444,1.0,0.0,0.0,0.0,1.0,1.0,0.38486922901048826,1.0,1.0,0.0,0.7000000000000001,0.5297957743372591,0.16666666666666666,0.0,0.8260869565217391
1.0,1.0,0.0,1.0,1.0,0.0,0.625,0.6666666666666666,0.5,0.5555555555555556,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.7040181852547349,0.625,0.0,0.0,0.64,0.6464646464646465,0.6666666666666666,1.0,0.4782608695652174
0.0,1.0,1.0,0.0,0.0,0.0,0.625,0.4444444444444444,0.09999999999999964,0.4444444444444444,0.0,0.8888888888888888,0.0,0.0,0.0,1.0,1.0,0.0,0.4645218649824092,0.625,1.0,0.0,0.72,0.5297957743372591,1.0,0.0,0.30434782608695654
0.0,1.0,0.0,0.0,0.0,0.0,0.875,0.6666666666666666,0.2999999999999998,0.5522222222222222,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.6212715651917671,0.375,0.0,0.0,0.54,0.5151515151515152,0.16666666666666666,0.0,0.21739130434782608
0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.5,0.0,0.2777777777777778,0.0,0.2777777777777778,0.0,1.0,0.0,0.0,1.0,1.0,0.47787650418165906,0.875,1.0,0.0,0.42000000000000004,0.4949494949494949,0.16666666666666666,0.0,0.17391304347826086
1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.5555555555555556,0.19999999999999973,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.5763345754766382,0.25,0.0,0.0,0.5,0.4242424242424243,1.0,1.0,0.17391304347826086
1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.7222222222222222,0.3999999999999999,0.4444444444444444,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.5877000451926728,0.875,0.0,0.0,0.72,0.7272727272727274,0.16666666666666666,1.0,0.2608695652173913
